명칭,지번주소,도로명주소,X좌표(GRS80TM),Y좌표(GRS80TM),위도X좌표(WGS84),경도Y좌표(WGS84),역사_ID,호선,총 면적,구분,주소(혼재)
서울영서초등학교,서울특별시 구로구 구로동 165-1,서울특별시 구로구 도림로20길 57,,,126.8955833,37.48896082,,,,초등학교,
서울내발산초등학교,서울특별시 강서구 내발산동 707,서울특별시 강서구 강서로46길 23,,,126.8381642,37.55088255,,,,초등학교,
동일여자상업고등학교,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,,,126.9158199,37.45193626,,,,고등학교,
숭문중학교,서울특별시 마포구 대흥동 28-16,서울특별시 마포구 숭문길 99,,,126.9457689,37.55089081,,,,중학교,
서울신가초등학교,서울특별시 송파구 가락동 43-1,서울특별시 송파구 송이로 75,,,127.1198778,37.5003628,,,,초등학교,
서울서교초등학교,서울특별시 마포구 서교동 341,서울특별시 마포구 와우산로23길 20-27,,,126.9243787,37.55488903,,,,초등학교,
서울아이티고등학교,서울특별시 노원구 중계동 504,서울특별시 노원구 섬밭로 299,,,127.0624493,37.64241844,,,,고등학교,
한양초등학교,서울특별시 성동구 사근동 110,서울특별시 성동구 살곶이길 208,,,127.0502634,37.55762103,,,,초등학교,
서울매봉초등학교,서울특별시 구로구 개봉동 3,서울특별시 구로구 고척로21길 55,,,126.8443653,37.50491523,,,,초등학교,
서울등원초등학교,서울특별시 강서구 등촌동 704-1,서울특별시 강서구 화곡로65길 90,,,126.850069,37.55981354,,,,초등학교,
서울북한산초등학교,서울특별시 은평구 진관동 산3,서울특별시 은평구 대서문길 42-3,,,126.9504624,37.65363208,,,,초등학교,
서울양강초등학교,서울특별시 양천구 신월동 496,서울특별시 양천구 오목로 101,,,126.8478515,37.52423449,,,,초등학교,
동일여자고등학교,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,,,126.9158199,37.45193626,,,,고등학교,
광운초등학교,서울특별시 성북구 장위동 130,서울특별시 성북구 한천로 694,,,127.0550771,37.61906522,,,,초등학교,
서울문현초등학교,서울특별시 송파구 장지동 836,서울특별시 송파구 충민로 137,,,127.1302223,37.48279092,,,,초등학교,
신광초등학교,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263,,,126.9694475,37.54289988,,,,초등학교,
홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성산동 산11-60,서울특별시 마포구 성미산로 51,,,126.9132084,37.55964474,,,,고등학교,
일신여자중학교,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8,,,127.1142413,37.50177714,,,,중학교,
불광중학교,서울특별시 은평구 불광동 173,서울특별시 은평구 불광로 180,,,126.9321291,37.62320355,,,,중학교,
영등포고등학교,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 5,,,126.9331435,37.5080846,,,,고등학교,
연서중학교,서울특별시 은평구 증산동 193-21,서울특별시 은평구 증산서길 125-6,,,126.9092766,37.58704446,,,,중학교,
서울양남초등학교,서울특별시 광진구 자양동 692,서울특별시 광진구 뚝섬로64길 71,,,127.0892343,37.53112324,,,,초등학교,
잠일고등학교,서울특별시 송파구 잠실동 19-2,서울특별시 송파구 백제고분로 21,,,127.0825552,37.514521,,,,고등학교,
창문여자중학교,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 61,,,127.0357962,37.6134057,,,,중학교,
중앙고등학교,서울특별시 종로구 계동 1,서울특별시 종로구 창덕궁길 164,,,126.9874726,37.58378822,,,,고등학교,
서울계남초등학교,서울특별시 양천구 신정동 325-7,서울특별시 양천구 목동동로2길 54,,,126.8600159,37.51016776,,,,초등학교,
서울목원초등학교,서울특별시 양천구 목동 191-1,서울특별시 양천구 목동중앙로 204,,,126.8824459,37.54291947,,,,초등학교,
상경중학교,서울특별시 노원구 상계동 653,서울특별시 노원구 동일로227길 61,,,127.0537053,37.66714877,,,,중학교,
수송중학교,서울특별시 강북구 번동 456-1,서울특별시 강북구 한천로122길 21,,,127.0339176,37.63680065,,,,중학교,
양화중학교,서울특별시 영등포구 문래동3가 48,서울특별시 영등포구 당산로 56,,,126.8959945,37.5196596,,,,중학교,
경기초등학교,서울특별시 서대문구 충정로2가 70-2,서울특별시 서대문구 경기대로9길 10,,,126.9628606,37.56511029,,,,초등학교,
서울우이초등학교,서울특별시 강북구 수유동 409-6,서울특별시 강북구 삼양로99길 36,,,127.0148822,37.63865468,,,,초등학교,
서울온수초등학교,서울특별시 구로구 온수동 9-34,서울특별시 구로구 부일로 893,,,126.8259667,37.49400506,,,,초등학교,
예림디자인고등학교,서울특별시 구로구 궁동 110-1,서울특별시 구로구 오리로21길 2,,,126.827683,37.50035507,,,,고등학교,
배재중학교,서울특별시 강동구 고덕동 313,서울특별시 강동구 고덕로 227,,,127.1502473,37.55505939,,,,중학교,
삼각산고등학교,서울특별시 강북구 미아동 812-4,서울특별시 강북구 삼양로19길 40,,,127.0201333,37.61628573,,,,고등학교,
서울대명초등학교,서울특별시 강동구 명일동 234,서울특별시 강동구 상암로 271,,,127.1532897,37.54766615,,,,초등학교,
서울덕암초등학교,서울특별시 노원구 상계동 1274,서울특별시 노원구 덕릉로112길 68,,,127.0814598,37.6666212,,,,초등학교,
동원중학교,서울특별시 중랑구 망우동 85-3,서울특별시 중랑구 양원역로 32,,,127.1094981,37.60380725,,,,중학교,
서울길동초등학교,서울특별시 강동구 길동 362,서울특별시 강동구 양재대로116길 69,,,127.1449729,37.5385062,,,,초등학교,
경일중학교,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,,,127.0478683,37.54382982,,,,중학교,
석관중학교,서울특별시 성북구 석관동 88-2,서울특별시 성북구 한천로 526,,,127.0667131,37.60814014,,,,중학교,
서울홍연초등학교,서울특별시 서대문구 홍은동 305,서울특별시 서대문구 백련사길 55,,,126.9306604,37.58211871,,,,초등학교,
서울후암초등학교,서울특별시 용산구 후암동 30-138,서울특별시 용산구 두텁바위로 140,,,126.9817243,37.55136541,,,,초등학교,
양강중학교,서울특별시 양천구 신월동 499-2,서울특별시 양천구 중앙로 319,,,126.849688,37.52491016,,,,중학교,
청량고등학교,서울특별시 동대문구 청량리동 7,서울특별시 동대문구 왕산로 303,,,127.051311,37.588886,,,,고등학교,
서울계상초등학교,서울특별시 노원구 상계동 447-1,서울특별시 노원구 한글비석로41가길 24,,,127.0686777,37.66219777,,,,초등학교,
서울마장초등학교,서울특별시 성동구 마장동 766-49,서울특별시 성동구 마장로35나길 31,,,127.042128,37.56830949,,,,초등학교,
경신중학교,서울특별시 종로구 혜화동 5-119,서울특별시 종로구 혜화로 74,,,126.999531,37.59220227,,,,중학교,
서울삼각산초등학교,서울특별시 강북구 미아동 1353-10,서울특별시 강북구 삼양로19길 141,,,127.0145684,37.61614897,,,,초등학교,
덕수중학교,서울특별시 중구 인현동2가 3,서울특별시 중구 마른내로9길 10,,,126.9969973,37.56557957,,,,중학교,
양정고등학교,서울특별시 양천구 목동 911-2,서울특별시 양천구 안양천로 1039,,,126.8877343,37.53539226,,,,고등학교,
정의여자고등학교,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,,,127.0324273,37.65335584,,,,고등학교,
예일여자중학교,서울특별시 은평구 구산동 8-3,서울특별시 은평구 연서로 117,,,126.9147928,37.6109459,,,,중학교,
서울발산초등학교,서울특별시 강서구 내발산동 408,서울특별시 강서구 강서로45길 113,,,126.8309944,37.55026244,,,,초등학교,
신서중학교,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 206,,,126.8550164,37.51596644,,,,중학교,
서울개운초등학교,서울특별시 성북구 돈암동 2-8,서울특별시 성북구 정릉로48길 52,,,127.0275962,37.60183902,,,,초등학교,
신도중학교,서울특별시 은평구 진관동 208,서울특별시 은평구 진관1로 77-30,,,126.9308787,37.63298366,,,,중학교,
송곡관광고등학교,서울특별시 중랑구 망우동 252-1,서울특별시 중랑구 양원역로 67,,,127.1051455,37.60668904,,,,고등학교,
서울세종고등학교,서울특별시 강남구 수서동 711,서울특별시 강남구 광평로51길 36,,,127.1027968,37.49038935,,,,고등학교,
창천중학교,서울특별시 마포구 노고산동 33-1,서울특별시 마포구 백범로1길 56,,,126.9392951,37.55498958,,,,중학교,
서울동답초등학교,서울특별시 동대문구 답십리동 2-24,서울특별시 동대문구 답십리로60길 12,,,127.0640341,37.57150142,,,,초등학교,
대진고등학교,서울특별시 노원구 하계동 55-5,서울특별시 노원구 공릉로62가길 47,,,127.07609,37.63780685,,,,고등학교,
진관중학교,서울특별시 은평구 진관동 16,서울특별시 은평구 진관4로 36,,,126.9257277,37.64425564,,,,중학교,
서울월정초등학교,서울특별시 강서구 화곡동 374-1,서울특별시 강서구 월정로 176,,,126.8362936,37.53499419,,,,초등학교,
숭의초등학교,서울특별시 중구 예장동 8-3,서울특별시 중구 소파로2길 10,,,126.9874816,37.55785307,,,,초등학교,
용문고등학교,서울특별시 성북구 안암동2가 96-1,서울특별시 성북구 고려대로17가길 46,,,127.0246608,37.58869033,,,,고등학교,
마곡중학교,서울특별시 강서구 마곡동 731-73,서울특별시 강서구 마곡중앙5로 58,,,126.8214009,37.56790712,,,,중학교,
서울등명초등학교,서울특별시 강서구 등촌동 690-2,서울특별시 강서구 강서로56나길 34,,,126.8423822,37.56089445,,,,초등학교,
성보고등학교,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,,,126.9209573,37.48072837,,,,고등학교,
불암중학교,서울특별시 노원구 하계동 288-3,서울특별시 노원구 한글비석로5길 45,,,127.0734572,37.64573547,,,,중학교,
대동세무고등학교,서울특별시 종로구 계동 35,서울특별시 종로구 계동길 84-10,,,126.9879513,37.58158273,,,,고등학교,
대영중학교,서울특별시 영등포구 신길동 342-49,서울특별시 영등포구 도림로80가길 14,,,126.905208,37.50343784,,,,중학교,
신현고등학교,서울특별시 중랑구 상봉동 482,서울특별시 중랑구 봉화산로 174,,,127.0929499,37.60524904,,,,고등학교,
효문중학교,서울특별시 도봉구 쌍문동 468,서울특별시 도봉구 우이천로 432,,,127.0184005,37.65269871,,,,중학교,
서울고산초등학교,서울특별시 구로구 고척동 76-10,서울특별시 구로구 중앙로 6,,,126.8647727,37.49897255,,,,초등학교,
면목고등학교,서울특별시 중랑구 면목동 77,서울특별시 중랑구 용마산로72길 36-14,,,127.0972706,37.58466341,,,,고등학교,
서울동신초등학교,서울특별시 성북구 보문동3가 228,서울특별시 성북구 보문사길 50,,,127.017058,37.58328787,,,,초등학교,
서울안평초등학교,서울특별시 동대문구 장안동 353-1,서울특별시 동대문구 장한로14길 61,,,127.0720334,37.56596821,,,,초등학교,
도곡중학교,서울특별시 강남구 도곡동 541-2,서울특별시 강남구 언주로57길 31,,,127.0452179,37.49230771,,,,중학교,
서울서일초등학교,서울특별시 서초구 서초동 1436-8,서울특별시 서초구 남부순환로339길 38,,,127.0221598,37.48529778,,,,초등학교,
보인중학교,서울특별시 송파구 오금동 162,서울특별시 송파구 오금로49길 18,,,127.1395178,37.4975692,,,,중학교,
서울송전초등학교,서울특별시 송파구 잠실동 44-2,서울특별시 송파구 석촌호수로 159,,,127.0951265,37.50881326,,,,초등학교,
혜원여자중학교,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39,,,127.0970427,37.59327987,,,,중학교,
환일중학교,서울특별시 중구 만리동2가 218-2,서울특별시 중구 환일길 47,,,126.9628071,37.55360775,,,,중학교,
상신중학교,서울특별시 은평구 신사동 141,서울특별시 은평구 증산로15길 61,,,126.9064249,37.58978547,,,,중학교,
무학여자고등학교,서울특별시 성동구 행당동 322-1,서울특별시 성동구 고산자로 197,,,127.0338809,37.55762633,,,,고등학교,
염광중학교,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,,,127.0492646,37.6302165,,,,중학교,
영등포중학교,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 5,,,126.9331435,37.5080846,,,,중학교,
강동중학교,서울특별시 강동구 강일동 347-3,서울특별시 강동구 풍산로 237,,,127.177836,37.56965025,,,,중학교,
화랑초등학교,서울특별시 노원구 공릉동 27-22,서울특별시 노원구 화랑로 621,,,127.0889915,37.62878266,,,,초등학교,
길음중학교,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 144,,,127.0174557,37.61409036,,,,중학교,
용산철도고등학교,서울특별시 용산구 한강로3가 65-209,서울특별시 용산구 서빙고로 24,,,126.9673581,37.52430312,,,,고등학교,
