명칭,latitude,longitude,Station_line,구분,Area(m^2)
갈현중앙시장,37.62330215,126.9189712,,버스정류장,
덕산중학교.씨티아파트,37.6002242,126.9045897,,버스정류장,
덕산중학교.두산위브아파트,37.600406,126.904649,,버스정류장,
대성중.고등학교,37.62225659,126.9113867,,버스정류장,
시립은평병원.파크자이아파트,37.59316722,126.9224372,,버스정류장,
경향파크아파트,37.60977575,126.9063186,,버스정류장,
12번지건영아파트,37.62907495,126.9140229,,버스정류장,
상신초교.두산.한신아파트,37.59962866,126.906472,,버스정류장,
선일여고.이비즈니스고,37.62052362,126.9127687,,버스정류장,
신비로마트,37.59351885,126.9207153,,버스정류장,
대동슈퍼,37.60913563,126.9068863,,버스정류장,
미미슈퍼,37.62872148,126.9145083,,버스정류장,
신사1동경로당,37.60110656,126.906549,,버스정류장,
미니마트,37.62615367,126.9131463,,버스정류장,
미미아파트,37.61935356,126.9145921,,버스정류장,
응암시장입구,37.59382959,126.9184036,,버스정류장,
구산근린공원.GS편의점,37.6077692,126.9080665,,버스정류장,
충남슈퍼,37.62821174,126.9152617,,버스정류장,
라이프씨티후문.광성교회,37.60195714,126.9065377,,버스정류장,
후레쉬유통,37.62526647,126.9150663,,버스정류장,
갈현초교.로데오거리,37.61832907,126.9171615,,버스정류장,
구산마트,37.6074427,126.9099266,,버스정류장,
신창슈퍼,37.62755707,126.9162322,,버스정류장,
역촌센트레빌,37.60364447,126.9066652,,버스정류장,
그린마트,37.62460443,126.9158696,,버스정류장,
연신내역.물빛공원,37.6179685,126.9199863,,버스정류장,
금호아파트,37.59917967,126.921522,,버스정류장,
엔에스아파트,37.6074442,126.9129621,,버스정류장,
대한슈퍼,37.62649356,126.9170506,,버스정류장,
천사원입구.서북병원,37.60469284,126.9073187,,버스정류장,
갈현1동주민센터,37.62368101,126.9167667,,버스정류장,
서부경찰서후문,37.60115949,126.922469,,버스정류장,
미주아트빌,37.60740128,126.9144638,,버스정류장,
한일탕,37.62586412,126.9181165,,버스정류장,
GS편의점.제일영광교회,37.60387857,126.9090183,,버스정류장,
은평세무서,37.60272521,126.9266804,,버스정류장,
동아문구,37.62504682,126.917263,,버스정류장,
역촌노인복지관,37.60297353,126.9111247,,버스정류장,
불광보건소,37.6212418,126.9276968,,버스정류장,
은평문화예술회관,37.60370516,126.9274616,,버스정류장,
구산전철역,37.61088899,126.9177916,,버스정류장,
갈현1동주민센터,37.62379424,126.9169739,,버스정류장,
역촌초등학교후문,37.60219486,126.9130969,,버스정류장,
금강골드,37.62206289,126.9300452,,버스정류장,
현대아파트,37.60526357,126.9288962,,버스정류장,
삼성아파트후문,37.60948867,126.9212294,,버스정류장,
우리들약국,37.60238471,126.9155746,,버스정류장,
불광중학교,37.6223418,126.9315693,,버스정류장,
삼거리,37.60606291,126.9308764,,버스정류장,
동명탕,37.61138561,126.9222366,,버스정류장,
갈현1동주민센터,37.62380052,126.9168364,,버스정류장,
불광동팀수양관,37.62265129,126.9336891,,버스정류장,
서울혁신파크,37.60648007,126.9333664,,버스정류장,
동명여고후문,37.61344805,126.9244965,,버스정류장,
그린마트,37.62459692,126.916089,,버스정류장,
불광중학교,37.62239195,126.9315492,,버스정류장,
녹번전철역,37.60163224,126.9352252,,버스정류장,
대조동우체국,37.61307486,126.9265885,,버스정류장,
하나은행역촌지점,37.60825766,126.9203345,,버스정류장,
후레쉬유통,37.62526604,126.9153562,,버스정류장,
금강골드,37.62217569,126.9299786,,버스정류장,
불광전철역,37.60976257,126.9303909,,버스정류장,
갈헌1동주민센터,37.62347223,126.9171788,,버스정류장,
미니마트,37.62609179,126.9133826,,버스정류장,
불광보건소,37.62135218,126.9277248,,버스정류장,
양광교회앞,37.60846928,126.9288536,,버스정류장,
갈현노인복지센터,37.62501345,126.9172998,,버스정류장,
석광사,37.6264956,126.9117148,,버스정류장,
한일탕,37.62580065,126.9181911,,버스정류장,
연신내역.물빛공원,37.61789882,126.9197408,,버스정류장,
서강스카이빌,37.59960395,126.9216513,,버스정류장,
금원빌라,37.62728212,126.9182721,,버스정류장,
갈현초교.로데오거리,37.61840722,126.9172165,,버스정류장,
영진빌라,37.62798219,126.9173003,,버스정류장,
미미아파트,37.61941188,126.9147008,,버스정류장,
응암시장입구,37.59369023,126.9191202,,버스정류장,
일진빌라,37.6285929,126.9166214,,버스정류장,
선일여고.이비즈니스고,37.62055675,126.9128795,,버스정류장,
신비로마트,37.59352666,126.92034,,버스정류장,
미주아트빌,37.60747979,126.9148766,,버스정류장,
미곡빌라,37.62920122,126.9157408,,버스정류장,
시립은평병원.파크자이아파트,37.59301979,126.9226905,,버스정류장,
엔에스아파트,37.60752915,126.9131554,,버스정류장,
양지빌라,37.62865318,126.9149951,,버스정류장,
구산마트,37.60768671,126.9100315,,버스정류장,
하나은행역촌지점,37.60828719,126.9202921,,버스정류장,
구산근린공원.GS편의점,37.60788651,126.9085499,,버스정류장,
은평마을,37.60820293,126.9072238,,버스정류장,
대동슈퍼,37.60917571,126.9071107,,버스정류장,
우리들약국,37.60247077,126.9155383,,버스정류장,
역촌초등학교후문,37.60230662,126.9130689,,버스정류장,
역촌노인복지관,37.6030812,126.911117,,버스정류장,
GS편의점.제일영광교회,37.60398438,126.9090137,,버스정류장,
천사원입구,37.60478348,126.9073604,,버스정류장,
역촌센트레빌,37.60361149,126.9065354,,버스정류장,
라이프씨티아파트후문.광성교회,37.60199866,126.9064096,,버스정류장,
신사1동경로당,37.60105616,126.9064209,,버스정류장,
연신내역6번출구,37.61868487,126.9206795,,버스정류장,
상신초교.두산.한신아파트,37.59962586,126.906352,,버스정류장,
청구성심병원후문,37.62032451,126.919385,,버스정류장,
연갈현공판장후문,37.62319495,126.9190962,,버스정류장,
삼성래미안아파트,37.61126187,126.9380724,,버스정류장,
현대힐스테이트1차정문,37.61185505,126.9373321,,버스정류장,
현대힐스테이트1차후문,37.6122511,126.9357857,,버스정류장,
현대홈타운아파트,37.61211715,126.9332647,,버스정류장,
불광역9번출구,37.61114902,126.9301667,,버스정류장,
현대홈타운아파트,37.6119937,126.9332986,,버스정류장,
현대힐스테이트1차후문,37.61244237,126.9352942,,버스정류장,
현대힐스테이트1차정문,37.61197864,126.936586,,버스정류장,
삼성래미안아파트,37.61110331,126.9380349,,버스정류장,
힐스테이트302동앞,37.58833677,126.9253494,,버스정류장,
힐스테이트116동앞,37.58962488,126.9248871,,버스정류장,
서울연은초등학교,37.59074139,126.9244865,,버스정류장,
힐스테이트1단지정문앞,37.59149727,126.9242152,,버스정류장,
힐스테이트상가앞,37.59284102,126.923278,,버스정류장,
힐스테이트2단지후문앞,37.59200762,126.9239905,,버스정류장,
서울연은초등학교,37.59054041,126.9244411,,버스정류장,
힐스테이트212동앞,37.58949277,126.9248167,,버스정류장,
힐스테이트302동앞,37.58860014,126.9251368,,버스정류장,
태평양약국,37.59311029,126.9178236,,버스정류장,
국민은행,37.58977899,126.9166765,,버스정류장,
풍림아그네스앞,37.6030041,126.9185711,,버스정류장,
엔젤유치원입구,37.60415879,126.9184294,,버스정류장,
새생명약국앞,37.60602242,126.9182179,,버스정류장,
새생명약국앞,37.60595889,126.9180822,,버스정류장,
엔젤유치원입구,37.60414934,126.918318,,버스정류장,
풍림아그네스앞,37.60295142,126.9184677,,버스정류장,
대림e편한세상1단지,37.61223333,126.9063229,,버스정류장,
대림e편한세상2단지,37.6128355,126.9066394,,버스정류장,
현대아파트입구,37.61330065,126.906449,,버스정류장,
임창빌라,37.61355705,126.9082465,,버스정류장,
온누리약국,37.61426526,126.9092492,,버스정류장,
G캐슬아파트,37.61525768,126.9151126,,버스정류장,
길마어린이공원,37.61484113,126.9160826,,버스정류장,
길천사우나,37.6143316,126.9172679,,버스정류장,
대림모터스,37.61451277,126.9178874,,버스정류장,
연서시장,37.61977679,126.9207429,,버스정류장,
청구성심병원,37.62101798,126.9193355,,버스정류장,
아름다운교회,37.61651843,126.9188582,,버스정류장,
길마어린이공원,37.61480684,126.9163999,,버스정류장,
G캐슬아파트,37.615304,126.9152431,,버스정류장,
한솔아파트입구,37.61587336,126.9139163,,버스정류장,
온누리약국,37.61441074,126.9092742,,버스정류장,
임창빌라,37.61376116,126.9083165,,버스정류장,
현대아파트입구,37.61346252,126.9065344,,버스정류장,
대림e편한세상2단지,37.61276928,126.9064829,,버스정류장,
대림e편한세상1단지,37.61223333,126.9063229,,버스정류장,
와산교,37.58877646,126.9141037,,버스정류장,
서울정형외과,37.59531519,126.9186986,,버스정류장,
벧엘블래스빌,37.59538347,126.9185589,,버스정류장,
숭실고등학교,37.59239048,126.9036839,,버스정류장,
숭실고등학교입구,37.59222838,126.9060649,,버스정류장,
서신초교.내를건너서숲으로도서관,37.59166742,126.9074515,,버스정류장,
삼거리.명진아파트,37.5905786,126.9103357,,버스정류장,
안디옥교회.새절역,37.59038808,126.9131432,,버스정류장,
신사초등학교.새절역,37.59316397,126.9134786,,버스정류장,
상신초등학교입구,37.59671099,126.9080678,,버스정류장,
행운슈퍼,37.59586188,126.9059544,,버스정류장,
상신초교후문.산새마을종점,37.59684035,126.9050968,,버스정류장,
행운슈퍼,37.59582322,126.9059825,,버스정류장,
상신초등학교입구,37.59667443,126.9083372,,버스정류장,
새절역,37.59121134,126.9136176,,버스정류장,
삼거리.명진아파트,37.59061002,126.9105114,,버스정류장,
서신초교.내를건너서숲으로도서관,37.59172415,126.9075639,,버스정류장,
숭실고등학교입구,37.59230309,126.906091,,버스정류장,
경남아너스빌.서북병원,37.60487794,126.9054862,,버스정류장,
힐스테이트상가,37.59269256,126.9236177,,버스정류장,
서부중앙교회,37.58910171,126.9223028,,버스정류장,
응암초등학교,37.58939419,126.9212396,,버스정류장,
성암문구사거리,37.58969134,126.920039,,버스정류장,
응암감리교회대림시장앞,37.58921138,126.9182139,,버스정류장,
응암동성당,37.58905978,126.9194915,,버스정류장,
성암문구사거리,37.58961335,126.920032,,버스정류장,
응암초등학교,37.58922699,126.9212584,,버스정류장,
백련산힐스테이트2차앞,37.58928721,126.9227128,,버스정류장,
백련산힐스테이트2차상가앞,37.59192255,126.9230239,,버스정류장,
은평세무서음식문화거리,37.60211526,126.9251149,,버스정류장,
은평여성인력개발센터,37.60726907,126.9321592,,버스정류장,
대조시장.NC백화점,37.60952936,126.9278254,,버스정류장,
행정연구원건너편,37.60971918,126.9368721,,버스정류장,
파크자이105동앞,37.59233911,126.9228313,,버스정류장,
브라운스톤빌앞,37.59045333,126.9124867,,버스정류장,
6번지입구,37.6267979,126.9189536,,버스정류장,
북가좌동삼거리,37.57546807,126.904558,,버스정류장,
북가좌동삼거리,37.575202,126.9051519,,버스정류장,
D,37.57168262,126.909614,,버스정류장,
D,37.57153682,126.9103064,,버스정류장,
모래내시장.가좌역,37.56903559,126.9150298,,버스정류장,
모래내시장.가좌역,37.56980244,126.9139298,,버스정류장,
사천교,37.56748353,126.9181222,,버스정류장,
연희104고지앞.구성산회관,37.56628777,126.9250742,,버스정류장,
연희104고지앞.구성산회관,37.56636003,126.9257865,,버스정류장,
서대문우체국,37.56179152,126.9320763,,버스정류장,
서대문우체국,37.56252559,126.9314519,,버스정류장,
연세대앞,37.55998234,126.9357013,,버스정류장,
연세대앞,37.56009386,126.9354979,,버스정류장,
세브란스병원앞,37.55998371,126.9384498,,버스정류장,
세브란스병원앞,37.56011378,126.9389251,,버스정류장,
이대후문,37.56263231,126.9432613,,버스정류장,
이대후문,37.56307476,126.9436344,,버스정류장,
동교동삼거리,37.55780322,126.9295423,,버스정류장,
신촌오거리.현대백화점,37.55602578,126.9345273,,버스정류장,
신촌오거리.2호선신촌역,37.55584187,126.9389536,,버스정류장,
이대역,37.55693027,126.947265,,버스정류장,
산골고개,37.59528039,126.9399621,,버스정류장,
산골고개,37.59470399,126.9406938,,버스정류장,
홍제역,37.5884786,126.9443495,,버스정류장,
홍제역,37.58787897,126.9453681,,버스정류장,
홍제삼거리.인왕산한신휴플러스,37.58520707,126.9478428,,버스정류장,
무악재역,37.58315206,126.9498033,,버스정류장,
무악재역,37.58187223,126.9506776,,버스정류장,
